09:48:29.095 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:942)] 方法名稱 : Create_Update__T_00_0001
09:48:29.103 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:966)] Table : T_01_0004
09:48:29.103 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:967)] 流水號 : 6
09:48:29.103 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:968)] 新增 修改 : T_00_0001 (End)
09:48:29.103 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:969)] -----------------------------------------------
09:48:29.105 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:940)] -----------------------------------------------
09:48:29.106 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:941)] 新增 修改 : T_00_0001 (Start)
09:48:29.106 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:942)] 方法名稱 : Create_Update__T_00_0001
09:48:29.112 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:966)] Table : T_01_0004
09:48:29.112 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:967)] 流水號 : 7
09:48:29.112 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:968)] 新增 修改 : T_00_0001 (End)
09:48:29.112 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:969)] -----------------------------------------------
09:48:29.133 INFO  [main][Lotto_Impl_1.Create__T_01_0004(Lotto_Impl_1.java:826)] 新增 : T_01_0004 (End)
09:48:29.134 INFO  [main][Lotto_Impl_1.Create__T_01_0004(Lotto_Impl_1.java:827)] -----------------------------------------------
09:48:29.154 INFO  [SpringApplicationShutdownHook][LocalContainerEntityManagerFactoryBean.destroy(AbstractEntityManagerFactoryBean.java:651)] Closing JPA EntityManagerFactory for persistence unit 'default'
09:48:29.155 INFO  [SpringApplicationShutdownHook][HikariDataSource.close(HikariDataSource.java:350)] HikariPool-1 - Shutdown initiated...
